row_number,customer_id,surname,credit_score,geography,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited
9094,15671334,Nixon,527,France,Male,31,4.0,0,1,1,0,169361,0
9095,15574169,Trevisano,595,Germany,Female,32,0.0,92466,1,1,0,4721,0
9096,15718839,Tsui,850,Germany,Female,38,2.0,102741,2,0,1,23974,0
9097,15762331,Moss,569,France,Male,37,9.0,178755,1,1,0,199929,0
9098,15606901,Graham,728,France,Male,43,7.0,0,2,1,0,40023,0
9099,15713559,Onyemauchechukwu,473,Germany,Female,32,5.0,146602,2,1,1,72946,0
9100,15768881,Saunders,738,France,Male,29,2.0,0,2,1,1,170421,0
9101,15743075,Ko,659,France,Male,35,6.0,0,2,1,1,58879,0
9102,15660980,Cairns,597,Spain,Male,38,6.0,115702,2,1,1,25059,0
9103,15810942,Chiemela,445,Germany,Female,61,2.0,137655,1,0,1,29909,0
9104,15728362,Robertson,671,France,Female,29,3.0,0,2,1,0,158043,0
9105,15683339,P'eng,656,Spain,Female,34,6.0,59877,1,1,0,14032,1
9106,15685476,Tseng,658,France,Male,31,5.0,100082,1,0,1,49809,0
9107,15663650,Russell,698,Germany,Male,52,10.0,107304,3,1,0,28806,1
9108,15617434,Yen,655,Spain,Male,38,9.0,0,1,0,1,90490,0
9109,15622470,Yeh,772,Spain,Male,41,10.0,96032,1,1,1,75825,0
9110,15703682,Kalinina,681,Spain,Male,33,1.0,0,1,0,0,158336,0
9111,15727391,Collier,688,Germany,Male,29,9.0,144553,2,1,0,143454,0
9112,15711062,Thomas,633,Germany,Male,40,5.0,86172,2,1,1,117279,0
9113,15567339,Shaw,735,France,Male,73,9.0,0,1,1,1,114283,0
9114,15760662,Francis,521,Germany,Female,29,1.0,87212,1,1,1,994,0
9115,15605737,George,541,France,Male,36,5.0,0,2,1,0,124795,0
9116,15692977,Ikenna,612,Germany,Female,36,1.0,130700,2,0,0,77592,0
9117,15672082,Schatz,562,France,Male,62,3.0,0,2,1,0,105986,0
9118,15600280,Tao,703,France,Female,32,6.0,0,2,0,0,33606,0
9119,15804052,Scott,710,Spain,Male,23,6.0,0,2,1,1,134188,0
9120,15576065,Sims,731,Spain,Female,40,5.0,171325,1,1,1,159718,1
9121,15796838,Chibugo,703,Spain,Male,58,4.0,92930,1,0,1,85148,0
9122,15693526,Ku,618,France,Female,40,0.0,0,1,1,0,119059,0
9123,15748595,Stanton,689,France,Female,29,1.0,77556,2,1,1,122998,0
9124,15679029,Kung,718,France,Male,33,7.0,102874,1,0,0,117841,0
9125,15753639,Gibson,608,France,Male,37,5.0,146093,2,0,0,160593,0
9126,15604138,Iheanacho,749,Spain,Male,34,2.0,0,1,0,0,174189,1
9127,15666095,Costa,753,Spain,Male,51,4.0,79811,2,0,1,68260,1
9128,15643487,Sal,630,Spain,Male,39,10.0,105473,1,0,0,58854,1
9129,15764033,Lin,693,Germany,Female,43,1.0,121927,1,1,0,87994,1
9130,15747288,Ferri,838,Spain,Female,40,6.0,61671,1,0,1,150659,1
9131,15790599,Yin,756,Germany,Female,39,1.0,149363,2,1,1,109098,0
9132,15737705,Avdeyeva,775,France,Female,27,4.0,152309,1,1,0,104112,0
9133,15737194,Tu,635,France,Female,33,5.0,0,2,1,0,122949,0
9134,15726776,Donnelly,705,Spain,Male,36,1.0,111629,1,1,1,21807,0
9135,15804357,Loggia,481,France,Male,40,3.0,0,1,1,1,32319,0
9136,15664432,Chao,727,Spain,Female,49,7.0,96296,1,1,0,190457,1
9137,15688984,Belonwu,595,France,Male,20,4.0,95830,1,1,0,177738,0
9138,15583026,Welch,535,France,Female,38,0.0,135919,1,1,0,80425,0
9139,15771668,Henderson,578,France,Male,59,10.0,185966,1,0,0,9445,1
9140,15779904,Yobanna,597,France,Female,29,5.0,0,2,1,1,174825,0
9141,15784323,Gallo,449,France,Female,21,7.0,0,2,0,0,175743,0
9142,15756277,Wilson,850,Germany,Female,43,8.0,92244,2,1,0,54949,0
9143,15663312,Marino,494,France,Female,35,9.0,112727,2,1,0,183752,0
9144,15793197,Bailey,676,France,Female,34,8.0,100359,1,0,0,46038,0
9145,15731463,Gboliwe,818,Germany,Male,43,10.0,105301,1,1,1,78941,0
9146,15621768,Chukwuhaenye,712,Spain,Male,45,6.0,112994,1,0,0,198398,0
9147,15691323,Bianchi,672,Germany,Male,40,4.0,89025,2,1,0,188892,0
9148,15781326,Ford,636,France,Male,35,9.0,95478,1,0,0,169286,0
9149,15595640,Rizzo,698,France,Male,37,8.0,0,2,0,0,145004,0
9150,15814331,Lung,597,Germany,Female,43,7.0,119127,2,1,0,55809,0
9151,15602030,Ramirez,717,France,Male,28,4.0,128206,1,1,1,54272,0
9152,15747974,Sabbatini,614,France,Male,49,1.0,0,2,1,0,192440,0
9153,15611315,Ts'ao,708,Germany,Female,23,4.0,71433,1,1,0,103697,0
9154,15636977,Trevisan,507,Germany,Male,36,9.0,118214,3,1,0,119110,1
9155,15690337,Chinwenma,581,France,Female,27,5.0,102258,2,1,0,194681,0
9156,15680666,Berry,579,Spain,Female,39,2.0,151963,2,1,0,158948,0
9157,15679551,Colombo,504,Spain,Female,46,2.0,163764,1,1,1,165122,1
9158,15778915,Harris,737,France,Female,32,7.0,128551,2,0,1,189402,0
9159,15568849,Bryan,540,Spain,Female,31,1.0,118158,1,1,1,158027,0
9160,15747762,Chigozie,609,France,Male,32,7.0,118520,1,0,0,3815,0
9161,15753679,Mullawirraburka,778,France,Male,24,4.0,0,2,1,1,162809,0
9162,15750049,Steele,621,France,Male,40,10.0,163823,1,0,0,89519,0
9163,15606097,Zakharov,665,Germany,Male,63,1.0,104469,1,1,1,25165,1
9164,15802368,Ch'eng,608,France,Female,47,1.0,0,1,1,1,126012,0
9165,15767488,Berry,680,Spain,Male,36,7.0,0,2,1,0,20109,0
9166,15669946,Jen,663,Germany,Female,46,2.0,141726,1,1,1,58257,0
9167,15612103,Wang,627,Germany,Female,35,2.0,137852,1,1,1,172269,1
9168,15645353,Chubb,607,France,Male,26,1.0,0,1,1,0,29818,0
9169,15650018,Chen,681,France,Female,43,8.0,154100,1,0,0,114659,0
9170,15659002,Mazzanti,766,France,Female,45,6.0,0,2,0,0,147184,0
9171,15616028,T'ao,694,France,Male,30,2.0,0,3,0,1,15039,0
9172,15660475,Ndubueze,411,France,Female,54,9.0,0,1,0,1,76621,0
9173,15652615,Ferri,742,France,Male,39,8.0,140004,1,1,1,92985,0
9174,15653572,Thornton,673,Spain,Male,43,1.0,127132,1,0,1,6009,1
9175,15628059,DeRose,529,France,Male,61,1.0,0,2,1,1,191370,0
9176,15703413,Montes,519,France,Female,38,7.0,125328,1,1,0,188225,0
9177,15610433,Kwemto,573,France,Male,35,1.0,0,2,1,0,11743,0
9178,15770548,Lucchese,453,Germany,Female,28,3.0,139986,1,1,0,136846,0
9179,15645637,Huggins,798,Germany,Female,39,1.0,119787,1,1,1,164248,0
9180,15590888,Wade,693,Spain,Female,34,10.0,107556,2,0,0,154631,0
9181,15568326,Kenenna,637,France,Female,44,2.0,0,2,1,0,149665,0
9182,15655368,Wheeler,672,France,Male,47,1.0,0,1,0,0,91574,0
9183,15665579,Cartwright,597,France,Female,28,0.0,142705,1,1,0,127233,0
9184,15676091,Iloerika,543,France,Male,42,1.0,0,1,1,1,56650,0
9185,15716984,Palermo,695,Spain,Female,56,4.0,0,2,1,0,84644,0
9186,15715078,Nkemakolam,584,France,Male,35,6.0,161613,2,1,1,148238,0
9187,15569452,Butler,652,Germany,Female,58,3.0,116353,2,0,1,193502,0
9188,15628863,Calabresi,601,France,Male,38,1.0,60013,1,1,1,38020,0
9189,15778192,Nkemdilim,628,Spain,Male,28,4.0,0,2,1,1,176750,0
9190,15793723,Ch'iu,607,Germany,Male,32,9.0,144272,2,1,0,176580,0
9191,15798943,Alexander,646,France,Female,46,8.0,0,2,1,0,133059,0
9192,15764708,Chiabuotu,572,France,Male,30,6.0,117696,1,1,0,100843,0
9193,15791040,Vasilyeva,801,Spain,Male,58,1.0,79954,2,1,1,30484,0
9194,15631512,Schneider,597,France,Female,26,8.0,149989,1,1,0,42330,0
9195,15640106,Mason,613,France,Male,40,7.0,124339,1,0,0,193309,0
9196,15710315,Chukwukadibia,529,Germany,Male,29,4.0,135759,1,0,0,112813,1
9197,15771535,Tsui,794,Spain,Female,37,9.0,0,2,1,0,68008,0
9198,15611947,Banks,557,France,Male,34,1.0,83074,1,1,0,132673,0
9199,15670266,Shih,499,France,Female,28,4.0,141792,1,1,1,22001,0
9200,15609083,Tretiakova,544,France,Female,26,6.0,0,1,1,0,100200,1
9201,15567923,Barese,739,France,Female,30,6.0,0,1,0,0,122604,0
9202,15788183,Longo,458,Germany,Female,43,1.0,106870,2,1,0,100564,0
9203,15735782,MacDonald,528,France,Male,31,9.0,120962,1,1,0,5419,0
9204,15774401,Chambers,773,Spain,Male,51,4.0,0,2,0,0,123587,1
9205,15737971,Cowen,646,France,Female,30,5.0,0,2,1,0,13935,0
9206,15758750,Iweobiegbunam,564,France,Male,31,0.0,110527,1,1,1,87060,0
9207,15611767,Mai,624,Germany,Female,52,0.0,133723,1,0,0,4859,1
9208,15643770,Yu,682,France,Female,52,5.0,112670,1,1,0,21085,1
9209,15744717,Duffy,726,France,Female,44,2.0,0,2,1,1,26733,0
9210,15570681,Chiang,560,France,Male,24,1.0,116084,1,1,0,89734,0
9211,15792650,Watts,382,Spain,Male,36,0.0,0,1,1,1,179540,1
9212,15605531,Daly,457,Spain,Female,38,6.0,0,2,1,0,173219,0
9213,15605339,Baker,673,France,Female,37,10.0,0,2,1,1,37411,0
9214,15672216,Uvarov,584,France,Female,40,4.0,82441,1,0,0,80852,0
9215,15812893,Costa,629,France,Female,39,1.0,0,2,1,1,43174,1
9216,15624180,Genovesi,584,Germany,Female,37,10.0,134171,4,1,1,70927,1
9217,15701364,Doherty,724,France,Male,30,10.0,0,2,1,1,54265,0
9218,15762588,Kaleski,644,France,Male,31,5.0,0,2,1,1,41872,0
9219,15806318,Wright,676,Germany,Female,48,2.0,124442,1,1,0,15068,1
9220,15712596,Huang,499,France,Male,31,1.0,0,1,1,0,25950,0
9221,15600399,Trentino,598,France,Male,60,4.0,0,1,1,0,197727,1
9222,15576216,Chienezie,655,Germany,Female,37,4.0,108862,1,1,0,79555,1
9223,15620750,Sugden,559,France,Male,28,3.0,141099,1,1,1,15607,0
9224,15623489,Tu,543,France,Female,67,0.0,128843,1,1,1,134612,0
9225,15667944,Onuchukwu,679,France,Male,39,0.0,86843,1,0,1,159830,0
9226,15584928,Ugochukwutubelum,594,Germany,Female,32,4.0,120074,2,1,1,162961,0
9227,15779913,Davidson,586,France,Male,27,5.0,130231,2,1,1,192427,0
9228,15644977,Goddard,776,France,Female,31,5.0,0,2,1,0,92647,0
9229,15749679,Beck,699,France,Male,39,2.0,109724,1,1,1,180022,0
9230,15629010,Beam,847,Germany,Female,35,5.0,111743,1,1,1,183584,0
9231,15768465,Sheppard,582,Germany,Male,35,8.0,121309,2,1,1,28750,0
9232,15767781,Godfrey,648,France,Male,38,10.0,82697,1,1,0,74846,0
9233,15635364,Gray,618,France,Female,49,9.0,44301,3,1,1,89729,1
9234,15722004,Hsiung,543,France,Female,31,4.0,138317,1,0,0,61843,0
9235,15766044,Cameron,642,Germany,Male,49,4.0,120688,1,1,0,24770,1
9236,15586680,Fleming,462,France,Male,27,4.0,176913,1,1,0,80587,0
9237,15635388,Austin,640,Spain,Male,47,6.0,89047,1,1,0,116286,0
9238,15655175,Wallace,740,Germany,Male,40,4.0,114318,2,1,0,129333,1
9239,15639133,Ku,773,France,Female,50,4.0,0,2,1,0,129372,0
9240,15799653,Fiorentino,583,Germany,Female,32,7.0,94753,2,1,1,18149,0
9241,15723872,Buccho,589,Spain,Female,46,10.0,0,2,0,1,168369,0
9242,15775627,Gordon,509,France,Male,35,8.0,0,2,0,1,67431,0
9243,15630704,Haworth,612,Germany,Male,32,9.0,106520,2,1,0,177092,0
9244,15815534,Guidry,505,Spain,Male,37,0.0,134006,1,1,1,93736,0
9245,15697249,Lettiere,546,Germany,Female,25,3.0,132837,1,1,0,131647,0
9246,15681316,Tai,681,France,Female,41,0.0,120549,2,1,0,175722,0
9247,15682523,Chigozie,762,France,Male,20,1.0,139432,1,1,1,85606,0
9248,15650244,Bezrukov,786,Spain,Male,29,7.0,80895,2,1,0,64945,0
9249,15648638,Chia,629,Spain,Male,34,6.0,0,2,1,0,190347,0
9250,15795747,Sheppard,787,Spain,Female,39,7.0,171646,1,0,1,100791,0
9251,15607330,Vasilyev,713,Spain,Male,42,0.0,109121,1,0,1,167873,0
9252,15624013,Maxwell,541,France,Female,39,6.0,109844,1,1,0,25289,0
9253,15800805,Maher,451,France,Female,31,1.0,140931,1,0,1,20388,0
9254,15667321,Cocci,644,Spain,Male,49,10.0,0,2,1,1,145089,0
9255,15601116,P'an,686,France,Male,32,6.0,0,2,1,1,179093,0
9256,15622033,Rapuluchukwu,847,Germany,Female,41,3.0,101543,4,1,0,16025,1
9257,15758451,Azuka,765,Germany,Male,37,7.0,102708,1,1,0,9087,0
9258,15688689,Esposito,678,Germany,Female,37,8.0,149000,2,1,1,21472,0
9259,15652674,Hou,539,France,Male,20,0.0,83459,1,1,1,146752,0
9260,15806327,Cyril,800,France,Female,40,3.0,75893,2,1,0,132562,0
9261,15649618,Tomlinson,799,Germany,Female,39,7.0,167395,2,0,1,139537,0
9262,15677117,Crawford,629,France,Female,61,1.0,0,2,1,1,133672,0
9263,15751445,Chikwado,734,Germany,Female,52,6.0,71283,2,0,1,38984,0
9264,15749669,Hargreaves,542,France,Female,31,3.0,0,2,1,1,115217,0
9265,15656351,Laidley,414,Spain,Male,60,3.0,0,2,1,1,93844,0
9266,15667438,Ferguson,675,France,Female,38,1.0,104016,1,0,0,22068,1
9267,15682273,Burns,683,France,Female,38,5.0,127616,1,1,0,123846,0
9268,15580912,McNeill,748,France,Male,32,5.0,154737,2,1,1,172638,0
9269,15785183,Chukwuebuka,596,Spain,Male,29,2.0,0,2,1,1,1591,0
9270,15705383,Shen,642,France,Male,35,4.0,125476,1,1,1,91775,0
9271,15712903,Diaz,499,France,Female,21,3.0,176511,1,1,1,153920,0
9272,15774285,Kentish,649,Spain,Female,47,8.0,110783,1,1,1,71420,0
9273,15583138,Persse,739,France,Male,42,2.0,141642,2,1,0,172149,0
9274,15740160,Okwukwe,616,France,Male,31,1.0,0,2,1,1,54706,0
9275,15793425,Watt,560,Spain,Female,33,1.0,0,1,0,1,183358,0
9276,15749265,Carslaw,427,Germany,Male,42,1.0,75681,1,1,1,57098,0
9277,15623989,Griffin,435,France,Male,54,3.0,0,1,1,0,156910,1
9278,15604832,Hsia,633,France,Male,29,7.0,0,1,1,1,130224,0
9279,15584580,Fyodorova,443,France,Male,35,6.0,161111,1,0,0,13946,0
9280,15573854,Chukwujekwu,727,France,Male,62,5.0,0,2,0,1,38652,0
9281,15614847,Townsend,674,France,Female,45,6.0,72494,1,0,1,140041,0
9282,15679966,Marsh,661,France,Female,31,1.0,133964,1,1,1,166187,0
9283,15799435,Hayes,619,Spain,Male,34,1.0,0,1,1,0,139919,0
9284,15752186,Padovano,562,France,Female,27,3.0,0,2,1,0,28137,0
9285,15705544,Ma,633,France,Male,61,3.0,157201,1,0,1,50368,0
9286,15713632,Ham,551,Spain,Female,48,5.0,95679,1,0,0,94978,0
9287,15586523,Paten,720,Germany,Female,29,7.0,106230,1,1,1,69903,1
9288,15609176,Cawthorne,688,France,Female,32,1.0,0,2,0,1,177607,0
9289,15769308,Herbert,635,Germany,Female,36,9.0,81231,2,1,0,196731,0
9290,15676810,Jen,561,France,Female,31,1.0,81480,2,1,1,65234,0
9291,15634591,Saunders,850,France,Male,33,8.0,73059,1,1,1,186281,0
9292,15679804,Esquivel,636,France,Male,36,5.0,117559,2,1,1,111573,0
9293,15677764,Chao,461,Germany,Female,74,1.0,186445,2,1,1,196767,0
9294,15571917,Eluemuno,771,Germany,Female,38,5.0,137657,2,1,0,72985,0
9295,15574608,Sidorova,713,France,Male,36,8.0,133889,1,1,1,143265,0
9296,15740868,Pirogova,658,Germany,Female,45,9.0,134562,1,1,1,159268,0
9297,15702442,Benson,586,Germany,Female,56,9.0,100781,2,1,1,54448,0
9298,15699797,Santana,737,France,Male,30,8.0,174356,1,0,0,31928,0
9299,15648047,Williamson,742,Germany,Male,27,5.0,190125,2,0,0,21793,0
9300,15766826,North,824,France,Male,26,1.0,146266,1,1,0,21903,1
9301,15591628,Davies,701,Germany,Male,41,9.0,164046,1,1,0,49405,0
9302,15583857,Siciliano,623,Spain,Female,43,4.0,123536,2,0,0,154908,0
9303,15752534,Mironov,744,France,Male,36,10.0,0,2,1,1,182867,0
9304,15741403,Amechi,698,Spain,Female,38,1.0,171848,1,0,0,16957,0
9305,15783589,Toscano,616,France,Male,40,9.0,0,2,0,0,93717,0
9306,15598046,Su,662,France,Female,39,5.0,139562,2,1,0,61636,0
9307,15643330,Chukwuemeka,594,France,Male,37,1.0,0,2,0,1,95864,0
9308,15680405,P'eng,685,France,Male,40,2.0,168001,2,1,1,167400,0
9309,15728683,Lombardo,742,France,Male,27,0.0,0,2,0,1,131534,0
9310,15621644,Lombardi,678,Germany,Male,83,6.0,123356,1,0,1,92934,0
9311,15733032,Butler,651,Spain,Male,47,2.0,0,2,1,1,119808,0
9312,15608381,Dean,585,Germany,Male,50,2.0,125845,1,1,0,9439,1
9313,15658946,Piccio,579,Germany,Male,40,10.0,45408,2,1,0,18732,0
9314,15757912,Bradley,722,Germany,Female,37,0.0,125977,1,0,0,160162,0
9315,15645371,Cameron,613,Germany,Female,51,7.0,147262,1,1,1,53630,1
9316,15653110,Chan,694,France,Male,42,8.0,133767,1,1,0,36405,0
9317,15766355,Lettiere,550,Germany,Male,49,0.0,108806,3,1,0,61446,1
9318,15585249,Mironova,741,France,Male,42,6.0,106036,1,1,0,194686,1
9319,15611786,Tsui,668,Spain,Female,69,9.0,0,1,0,1,134483,0
9320,15575486,Okoli,529,France,Female,27,1.0,0,2,1,1,37769,0
9321,15780215,Berry,636,France,Male,31,6.0,0,2,1,1,2382,0
9322,15686099,Ruse,563,Spain,Male,61,1.0,82182,1,1,0,106826,1
9323,15739042,Bogolyubov,767,France,Female,35,9.0,0,2,1,0,39511,0
9324,15815316,Kennedy,644,France,Male,50,9.0,76817,4,1,0,196371,1
9325,15778489,Bolton,780,Germany,Male,71,9.0,142550,2,1,1,122506,0
9326,15786389,Chuang,635,Spain,Female,41,10.0,0,2,1,1,61994,0
9327,15601787,Greco,641,Germany,Male,35,2.0,103711,1,0,1,192464,1
9328,15624715,Ma,593,Spain,Female,40,2.0,0,1,1,1,5194,0
9329,15763093,Nucci,540,Germany,Female,35,7.0,128369,2,1,0,198256,0
9330,15572073,Yao,663,Spain,Male,35,5.0,0,2,1,1,62634,0
9331,15780256,Palfreyman,630,France,Male,34,1.0,0,2,1,1,114006,0
9332,15659305,Webster,605,Germany,Male,19,8.0,166133,1,1,1,107994,0
9333,15638882,Cardell,710,Germany,Female,62,9.0,148214,1,1,0,48571,1
9334,15714680,Bianchi,755,France,Female,78,5.0,121206,1,1,1,76016,0
9335,15777217,Somadina,641,Spain,Male,25,10.0,0,2,1,1,180808,0
9336,15739123,Mellor,737,Germany,Male,50,4.0,127552,2,1,0,4225,0
9337,15594450,Tomlinson,695,France,Male,49,9.0,159458,1,1,0,135841,0
9338,15797751,Pai,466,Germany,Female,47,1.0,102085,1,1,1,183536,1
9339,15691543,Lennox,558,Germany,Male,58,2.0,142537,1,1,1,88791,0
9340,15722845,Meldrum,665,Spain,Male,29,1.0,182781,2,1,1,63732,0
9341,15605804,Watson,737,France,Male,45,10.0,0,2,1,0,1364,0
9342,15702061,Findlay,654,France,Male,29,7.0,0,2,1,1,149184,0
9343,15694321,Su,619,France,Female,28,3.0,0,2,1,0,53394,0
9344,15798749,Davidson,845,Germany,Female,43,3.0,152063,2,1,0,97910,0
9345,15720050,Barrett,727,France,Female,28,2.0,110997,1,1,0,101433,0
9346,15758048,Miah,582,France,Male,50,2.0,148942,1,1,1,116944,0
9347,15805681,Chamberlain,716,France,Male,41,9.0,0,1,1,1,113267,0
9348,15802809,Vidal,660,Spain,Female,36,0.0,84438,1,1,1,181449,0
9349,15807239,Lung,664,France,Female,34,7.0,93920,1,0,0,179913,0
9350,15749093,Tretyakova,801,France,Male,43,4.0,158713,2,0,0,98586,0
9351,15689344,Montgomery,615,Spain,Male,42,4.0,0,3,0,1,120321,0
9352,15606076,Golubev,718,Germany,Male,63,7.0,123204,1,1,1,100538,0
9353,15610090,Han,667,France,Male,40,8.0,72945,2,1,0,98931,0
9354,15693926,Pan,670,Spain,Male,37,0.0,178742,1,1,1,194493,0
9355,15791501,Carroll,590,France,Male,43,8.0,0,2,1,1,143628,0
9356,15621870,Hawkins,739,Spain,Female,40,8.0,0,1,1,0,167030,0
9357,15734711,Loggia,373,France,Male,42,7.0,0,1,1,0,77786,1
9358,15814405,Chesnokova,418,France,Female,46,9.0,0,1,1,1,81014,1
9359,15729359,Chambers,837,France,Female,29,9.0,0,2,1,1,41866,0
9360,15606944,Fleming,645,Germany,Male,43,9.0,140121,1,1,0,11302,1
9361,15671934,Veale,552,Germany,Male,39,2.0,132906,1,0,1,149384,0
9362,15641773,Browne,580,Germany,Male,45,2.0,179334,2,1,1,169303,0
9363,15701972,Parsons,684,France,Male,35,3.0,137179,1,1,1,37264,0
9364,15749114,Bailey,634,Spain,Male,35,3.0,0,2,1,1,19515,0
9365,15780362,Ferrari,607,France,Female,49,9.0,119960,2,1,0,103068,0
9366,15753229,Genovese,802,France,Male,29,9.0,127414,1,1,1,134459,0
9367,15656009,McIntyre,736,France,Female,36,1.0,0,1,1,0,70496,0
9368,15785024,Warner,629,France,Female,40,9.0,137409,1,1,0,175877,1
9369,15670492,Gordon,737,France,Male,28,8.0,0,2,1,0,106390,0
9370,15795458,McMillan,718,Spain,Female,39,1.0,0,1,1,1,52138,0
9371,15732438,Cheng,561,France,Male,43,4.0,0,4,0,0,18522,1
9372,15781987,Akhtar,641,France,Male,31,9.0,112494,1,1,1,32231,0
9373,15775826,Iadanza,677,France,Male,30,1.0,78133,1,0,1,174225,0
9374,15807457,Abernathy,641,Spain,Female,36,1.0,0,2,1,0,102021,0
9375,15632538,Watson,658,Spain,Female,32,5.0,145553,1,1,1,31484,0
9376,15641389,Shen,659,Germany,Male,48,4.0,123593,2,1,0,82469,1
9377,15657306,Kershaw,567,France,Female,47,2.0,0,1,0,0,110900,1
9378,15709447,Reed,584,France,Female,26,0.0,146286,1,1,0,105105,0
9379,15762682,Mitchell,709,Spain,Female,35,1.0,111827,2,1,0,12674,0
9380,15626042,Webb,690,Spain,Female,26,2.0,0,2,1,1,93255,0
9381,15597109,Vanzetti,627,France,Male,70,1.0,94416,1,0,1,145299,0
9382,15756148,Nnanna,765,Spain,Male,45,2.0,91549,1,1,1,47139,0
9383,15665634,Campbell,645,France,Female,38,7.0,59568,1,1,1,167723,0
9384,15739997,Capon,716,France,Female,23,2.0,94464,2,0,1,185900,0
9385,15686242,Otutodilichukwu,771,France,Female,57,4.0,0,1,0,0,85876,1
9386,15759244,Boone,687,Germany,Male,44,8.0,95368,2,1,1,1787,0
9387,15672027,McIntyre,717,Germany,Female,33,10.0,102185,2,1,0,23231,0
9388,15594576,Zhdanov,524,France,Male,32,1.0,144875,1,0,0,187740,0
9389,15707138,Nagy,679,Spain,Male,39,5.0,0,2,1,1,100060,0
9390,15756954,Lombardo,538,France,Female,32,2.0,0,1,1,1,80130,0
9391,15619130,Simpson,752,Germany,Female,37,5.0,113291,2,1,1,132467,0
9392,15639665,Herbert,846,Spain,Male,61,0.0,0,2,1,1,96202,0
9393,15571065,Lehr,532,Spain,Female,39,0.0,0,2,1,0,94977,0
9394,15686060,Chou,670,Germany,Male,43,9.0,111677,1,1,0,178827,1
9395,15615753,Upchurch,597,Germany,Female,35,8.0,131101,1,1,1,192852,0
9396,15800961,Ugorji,627,Germany,Male,52,1.0,76101,2,0,1,177238,0
9397,15763065,Palerma,700,Spain,Female,40,2.0,0,2,1,0,199753,0
9398,15672467,Coles,766,France,Female,52,7.0,92510,2,0,1,66193,0
9399,15752915,Hsueh,488,France,Female,34,2.0,0,2,1,1,181270,0
9400,15744695,Tu,694,France,Male,39,5.0,77652,1,1,1,25407,0
9401,15584897,Kuo,639,France,Female,31,3.0,98360,1,0,0,20973,0
9402,15601857,Woodhouse,705,Germany,Female,46,4.0,115518,1,0,0,76544,1
9403,15674156,Tretiakova,810,Germany,Male,69,3.0,27288,1,1,1,110509,0
9404,15695465,Gibson,638,France,Female,36,6.0,0,1,1,0,164247,0
9405,15792232,Moss,595,Spain,Female,43,5.0,0,2,0,0,105149,0
9406,15807900,Chineze,575,France,Male,36,7.0,0,1,1,1,55868,1
9407,15743760,Davidson,850,France,Male,31,6.0,131996,2,1,1,178747,0
9408,15652835,Liang,419,Spain,Female,27,2.0,121580,1,0,1,134720,0
9409,15767818,Graham,640,France,Male,55,10.0,132436,1,1,0,978,0
9410,15591150,Nwebube,570,Spain,Male,34,10.0,0,2,0,1,183387,0
9411,15734659,Sozonov,640,Germany,Female,46,5.0,107978,2,1,0,155876,0
9412,15796115,Forbes,689,Germany,Female,40,4.0,78119,4,1,0,119259,1
9413,15724648,Chikezie,725,France,Male,26,6.0,98684,1,0,0,133720,0
9414,15737732,Onwuemelie,751,France,Female,44,10.0,0,2,1,0,170634,0
9415,15632280,Toth,544,Spain,Female,53,9.0,0,1,1,0,125692,1
9416,15750407,Hunt,768,Germany,Female,43,2.0,129264,2,0,0,19150,0
9417,15795370,Mazure,648,Germany,Male,37,6.0,131753,1,1,0,86894,0
9418,15656829,Hughes,577,Spain,Female,33,1.0,0,2,1,0,57975,0
9419,15643794,Bennett,639,Spain,Female,27,2.0,0,1,1,1,82938,0
9420,15798605,Tien,686,Germany,Male,26,1.0,57422,1,1,1,79189,0
9421,15637324,Kay,657,France,Female,28,1.0,0,2,0,1,5177,0
9422,15589589,Bryan,613,France,Male,34,5.0,144094,1,1,0,44510,0
9423,15778936,Ingamells,701,France,Male,33,9.0,147510,1,1,0,190611,0
9424,15757385,Milne,578,Spain,Female,28,8.0,161592,1,1,0,177834,0
9425,15666200,Lombardo,689,France,Female,40,1.0,0,2,1,1,119446,0
9426,15683977,Owens,687,Spain,Female,72,4.0,0,2,1,1,50267,0
9427,15675518,Charlton,499,Spain,Female,53,1.0,75225,2,0,0,144849,1
9428,15584812,Overby,693,Spain,Female,39,0.0,0,2,0,0,81901,0
9429,15752984,Chifley,737,France,Female,70,9.0,87542,2,1,1,42576,0
9430,15577913,Oliver,651,France,Female,32,8.0,144581,1,1,1,87609,0
9431,15591980,Hill,753,France,Male,33,5.0,122568,2,1,1,82820,0
9432,15598948,DeRose,523,Spain,Female,24,5.0,172231,1,0,1,155144,0
9433,15574142,Chuang,458,Germany,Female,28,1.0,171932,2,1,1,9578,0
9434,15582903,Edwards,643,France,Male,39,7.0,0,2,1,1,170392,0
9435,15733229,Rodriguez,638,Spain,Female,34,7.0,0,2,0,0,3946,0
9436,15635752,Lo,685,Germany,Male,38,1.0,111798,2,1,1,102184,0
9437,15771000,Powell,684,France,Male,38,4.0,0,3,1,0,75609,0
9438,15804864,Chu,670,France,Female,27,5.0,79336,1,1,1,26170,0
